id_log,Nome do Navio,Data,Porto,Tipo de Custo,Valor (USD),Descrição,Tipo de Carga,Volume,Temperatura,Tonelagem,Número de Contêineres,Tipo de Contêineres,Número de Veículos,Tipo de Veículos,ID do Navio
742,Navio D,2023-01-10,Singapura,Taxas Portuárias,"4,122.83",Taxas portuárias em Singapura,,,,,,,,,19
743,Navio D,2023-01-10,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
817,Navio D,2023-01-11,Xangai,Manuseio de Contêineres,"68,400.00",Manuseio de 570 contêineres (Reefer),,,,,570.0,Reefer,,,19
818,Navio D,2023-01-11,Roterdã,Manuseio de Contêineres,"75,500.00",Manuseio de 1510 contêineres (20'),,,,,1510.0,20',,,19
881,Navio D,2023-01-12,Xangai,Taxas Portuárias,"2,019.38",Taxas portuárias em Xangai,,,,,,,,,19
954,Navio D,2023-01-13,Hamburgo,Combustível,"7,451.13",Combustível em Hamburgo,,,,,,,,,19
955,Navio D,2023-01-13,Xangai,Manutenção,"1,337.45",Manutenção e reparos,,,,,,,,,19
1033,Navio D,2023-01-14,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
1034,Navio D,2023-01-14,Hamburgo,Manutenção,"1,482.64",Manutenção e reparos,,,,,,,,,19
1035,Navio D,2023-01-14,Los Angeles,Manutenção,"1,911.25",Manutenção e reparos,,,,,,,,,19
1036,Navio D,2023-01-14,Xangai,Taxas Portuárias,"4,011.47",Taxas portuárias em Xangai,,,,,,,,,19
1108,Navio D,2023-01-15,Roterdã,Taxas Portuárias,"1,053.08",Taxas portuárias em Roterdã,,,,,,,,,19
1109,Navio D,2023-01-15,Singapura,Taxas Portuárias,"2,085.33",Taxas portuárias em Singapura,,,,,,,,,19
1110,Navio D,2023-01-15,Xangai,Manuseio de Contêineres,"47,450.00",Manuseio de 949 contêineres (20'),,,,,949.0,20',,,19
1111,Navio D,2023-01-15,Singapura,Manutenção,"2,754.72",Manutenção e reparos,,,,,,,,,19
1112,Navio D,2023-01-15,Roterdã,Taxas Portuárias,"4,885.48",Taxas portuárias em Roterdã,,,,,,,,,19
1179,Navio D,2023-01-16,Xangai,Taxas Portuárias,"3,413.38",Taxas portuárias em Xangai,,,,,,,,,19
1180,Navio D,2023-01-16,Hamburgo,Manuseio de Contêineres,"217,800.00",Manuseio de 1815 contêineres (Reefer),,,,,1815.0,Reefer,,,19
1259,Navio D,2023-01-17,Xangai,Combustível,"17,836.57",Combustível em Xangai,,,,,,,,,19
1260,Navio D,2023-01-17,Roterdã,Taxas Portuárias,"2,667.16",Taxas portuárias em Roterdã,,,,,,,,,19
1261,Navio D,2023-01-17,Roterdã,Taxas Portuárias,"2,249.24",Taxas portuárias em Roterdã,,,,,,,,,19
1335,Navio D,2023-01-18,Los Angeles,Combustível,"19,784.27",Combustível em Los Angeles,,,,,,,,,19
1336,Navio D,2023-01-18,Singapura,Manuseio de Contêineres,"145,200.00",Manuseio de 1210 contêineres (Reefer),,,,,1210.0,Reefer,,,19
1337,Navio D,2023-01-18,Singapura,Taxas Portuárias,"1,633.20",Taxas portuárias em Singapura,,,,,,,,,19
1338,Navio D,2023-01-18,Hamburgo,Manuseio de Contêineres,"67,950.00",Manuseio de 1359 contêineres (20'),,,,,1359.0,20',,,19
1421,Navio D,2023-01-19,Los Angeles,Manuseio de Contêineres,"108,240.00",Manuseio de 902 contêineres (Reefer),,,,,902.0,Reefer,,,19
1422,Navio D,2023-01-19,Xangai,Taxas Portuárias,"3,269.84",Taxas portuárias em Xangai,,,,,,,,,19
1423,Navio D,2023-01-19,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
1424,Navio D,2023-01-19,Xangai,Manuseio de Contêineres,"164,760.00",Manuseio de 1373 contêineres (Reefer),,,,,1373.0,Reefer,,,19
1502,Navio D,2023-01-20,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
1503,Navio D,2023-01-20,Singapura,Taxas Portuárias,"4,508.39",Taxas portuárias em Singapura,,,,,,,,,19
1504,Navio D,2023-01-20,Xangai,Manuseio de Contêineres,"126,960.00",Manuseio de 1058 contêineres (Reefer),,,,,1058.0,Reefer,,,19
1571,Navio D,2023-01-21,Singapura,Manutenção,"1,595.00",Manutenção e reparos,,,,,,,,,19
1632,Navio D,2023-01-22,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
1701,Navio D,2023-01-23,Roterdã,Combustível,"13,545.45",Combustível em Roterdã,,,,,,,,,19
1702,Navio D,2023-01-23,Roterdã,Manutenção,"1,987.56",Manutenção e reparos,,,,,,,,,19
1771,Navio D,2023-01-24,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
1772,Navio D,2023-01-24,Xangai,Combustível,"11,841.52",Combustível em Xangai,,,,,,,,,19
1773,Navio D,2023-01-24,Los Angeles,Combustível,"17,966.79",Combustível em Los Angeles,,,,,,,,,19
1774,Navio D,2023-01-24,Xangai,Manutenção,"1,218.75",Manutenção e reparos,,,,,,,,,19
1849,Navio D,2023-01-25,Hamburgo,Manutenção,"2,494.23",Manutenção e reparos,,,,,,,,,19
1850,Navio D,2023-01-25,Roterdã,Combustível,"11,715.87",Combustível em Roterdã,,,,,,,,,19
1919,Navio D,2023-01-26,Singapura,Combustível,"11,873.83",Combustível em Singapura,,,,,,,,,19
1920,Navio D,2023-01-26,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
1989,Navio D,2023-01-27,Singapura,Manutenção,"2,521.91",Manutenção e reparos,,,,,,,,,19
1990,Navio D,2023-01-27,Hamburgo,Combustível,"11,443.86",Combustível em Hamburgo,,,,,,,,,19
1991,Navio D,2023-01-27,Los Angeles,Combustível,"5,736.14",Combustível em Los Angeles,,,,,,,,,19
1992,Navio D,2023-01-27,Los Angeles,Taxas Portuárias,"1,654.36",Taxas portuárias em Los Angeles,,,,,,,,,19
1993,Navio D,2023-01-27,Singapura,Manutenção,518.85,Manutenção e reparos,,,,,,,,,19
2071,Navio D,2023-01-28,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
2072,Navio D,2023-01-28,Roterdã,Manutenção,"1,232.10",Manutenção e reparos,,,,,,,,,19
2073,Navio D,2023-01-28,Roterdã,Manutenção,"2,826.00",Manutenção e reparos,,,,,,,,,19
2150,Navio D,2023-01-29,Xangai,Taxas Portuárias,"4,483.51",Taxas portuárias em Xangai,,,,,,,,,19
2151,Navio D,2023-01-29,Singapura,Manuseio de Contêineres,"145,040.00",Manuseio de 1813 contêineres (40'),,,,,1813.0,40',,,19
2229,Navio D,2023-01-30,Los Angeles,Taxas Portuárias,"1,419.65",Taxas portuárias em Los Angeles,,,,,,,,,19
2230,Navio D,2023-01-30,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
2231,Navio D,2023-01-30,Singapura,Combustível,"15,942.59",Combustível em Singapura,,,,,,,,,19
2232,Navio D,2023-01-30,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
2233,Navio D,2023-01-30,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,19
55,Navio E,2023-01-01,Singapura,Combustível,"9,006.37",Combustível em Singapura,,,,,,,,,20
56,Navio E,2023-01-01,Los Angeles,Combustível,"16,282.42",Combustível em Los Angeles,,,,,,,,,20
57,Navio E,2023-01-01,Xangai,Taxas Portuárias,"4,097.05",Taxas portuárias em Xangai,,,,,,,,,20
58,Navio E,2023-01-01,Singapura,Manutenção,"1,730.16",Manutenção e reparos,,,,,,,,,20
133,Navio E,2023-01-02,Singapura,Combustível,"17,844.88",Combustível em Singapura,,,,,,,,,20
134,Navio E,2023-01-02,Roterdã,Combustível,"10,324.63",Combustível em Roterdã,,,,,,,,,20
135,Navio E,2023-01-02,Los Angeles,Combustível,"5,911.08",Combustível em Los Angeles,,,,,,,,,20
136,Navio E,2023-01-02,Xangai,Manutenção,"2,119.00",Manutenção e reparos,,,,,,,,,20
137,Navio E,2023-01-02,Hamburgo,Combustível,"8,427.41",Combustível em Hamburgo,,,,,,,,,20
213,Navio E,2023-01-03,Los Angeles,Manuseio de Contêineres,"153,760.00",Manuseio de 1922 contêineres (40'),,,,,1922.0,40',,,20
214,Navio E,2023-01-03,Los Angeles,Combustível,"8,549.28",Combustível em Los Angeles,,,,,,,,,20
292,Navio E,2023-01-04,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
293,Navio E,2023-01-04,Roterdã,Combustível,"16,509.19",Combustível em Roterdã,,,,,,,,,20
294,Navio E,2023-01-04,Los Angeles,Combustível,"10,015.84",Combustível em Los Angeles,,,,,,,,,20
295,Navio E,2023-01-04,Los Angeles,Combustível,"6,016.45",Combustível em Los Angeles,,,,,,,,,20
296,Navio E,2023-01-04,Roterdã,Manuseio de Contêineres,"78,120.00",Manuseio de 651 contêineres (Reefer),,,,,651.0,Reefer,,,20
375,Navio E,2023-01-05,Singapura,Combustível,"14,948.79",Combustível em Singapura,,,,,,,,,20
376,Navio E,2023-01-05,Hamburgo,Combustível,"10,980.07",Combustível em Hamburgo,,,,,,,,,20
377,Navio E,2023-01-05,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
378,Navio E,2023-01-05,Hamburgo,Taxas Portuárias,"4,454.00",Taxas portuárias em Hamburgo,,,,,,,,,20
379,Navio E,2023-01-05,Singapura,Manuseio de Contêineres,"158,320.00",Manuseio de 1979 contêineres (40'),,,,,1979.0,40',,,20
452,Navio E,2023-01-06,Hamburgo,Combustível,"19,136.81",Combustível em Hamburgo,,,,,,,,,20
519,Navio E,2023-01-07,Singapura,Manuseio de Contêineres,"164,880.00",Manuseio de 1374 contêineres (Reefer),,,,,1374.0,Reefer,,,20
520,Navio E,2023-01-07,Hamburgo,Taxas Portuárias,"2,164.95",Taxas portuárias em Hamburgo,,,,,,,,,20
588,Navio E,2023-01-08,Singapura,Combustível,"17,787.17",Combustível em Singapura,,,,,,,,,20
589,Navio E,2023-01-08,Xangai,Manuseio de Contêineres,"65,350.00",Manuseio de 1307 contêineres (20'),,,,,1307.0,20',,,20
590,Navio E,2023-01-08,Roterdã,Manutenção,768.76,Manutenção e reparos,,,,,,,,,20
672,Navio E,2023-01-09,Singapura,Taxas Portuárias,"1,691.33",Taxas portuárias em Singapura,,,,,,,,,20
673,Navio E,2023-01-09,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
744,Navio E,2023-01-10,Roterdã,Manuseio de Contêineres,"79,050.00",Manuseio de 1581 contêineres (20'),,,,,1581.0,20',,,20
745,Navio E,2023-01-10,Xangai,Combustível,"14,435.93",Combustível em Xangai,,,,,,,,,20
746,Navio E,2023-01-10,Los Angeles,Manuseio de Contêineres,"44,960.00",Manuseio de 562 contêineres (40'),,,,,562.0,40',,,20
747,Navio E,2023-01-10,Roterdã,Taxas Portuárias,"4,720.91",Taxas portuárias em Roterdã,,,,,,,,,20
819,Navio E,2023-01-11,Hamburgo,Taxas Portuárias,"1,671.30",Taxas portuárias em Hamburgo,,,,,,,,,20
882,Navio E,2023-01-12,Roterdã,Manutenção,"2,905.53",Manutenção e reparos,,,,,,,,,20
883,Navio E,2023-01-12,Roterdã,Manuseio de Contêineres,"156,320.00",Manuseio de 1954 contêineres (40'),,,,,1954.0,40',,,20
884,Navio E,2023-01-12,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
956,Navio E,2023-01-13,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
957,Navio E,2023-01-13,Los Angeles,Manutenção,794.07,Manutenção e reparos,,,,,,,,,20
1037,Navio E,2023-01-14,Hamburgo,Combustível,"17,516.99",Combustível em Hamburgo,,,,,,,,,20
1038,Navio E,2023-01-14,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
1039,Navio E,2023-01-14,Roterdã,Taxas Portuárias,"2,446.96",Taxas portuárias em Roterdã,,,,,,,,,20
1113,Navio E,2023-01-15,Hamburgo,Combustível,"9,255.22",Combustível em Hamburgo,,,,,,,,,20
1114,Navio E,2023-01-15,Los Angeles,Manutenção,"1,666.25",Manutenção e reparos,,,,,,,,,20
1115,Navio E,2023-01-15,Los Angeles,Manutenção,919.77,Manutenção e reparos,,,,,,,,,20
1181,Navio E,2023-01-16,Los Angeles,Manuseio de Contêineres,"105,920.00",Manuseio de 1324 contêineres (40'),,,,,1324.0,40',,,20
1182,Navio E,2023-01-16,Los Angeles,Manuseio de Contêineres,"53,450.00",Manuseio de 1069 contêineres (20'),,,,,1069.0,20',,,20
1262,Navio E,2023-01-17,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
1263,Navio E,2023-01-17,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
1264,Navio E,2023-01-17,Hamburgo,Taxas Portuárias,"3,760.06",Taxas portuárias em Hamburgo,,,,,,,,,20
1265,Navio E,2023-01-17,Los Angeles,Taxas Portuárias,"1,840.71",Taxas portuárias em Los Angeles,,,,,,,,,20
1266,Navio E,2023-01-17,Los Angeles,Manutenção,"2,631.45",Manutenção e reparos,,,,,,,,,20
1339,Navio E,2023-01-18,Singapura,Taxas Portuárias,"1,519.54",Taxas portuárias em Singapura,,,,,,,,,20
1340,Navio E,2023-01-18,Los Angeles,Taxas Portuárias,"4,185.37",Taxas portuárias em Los Angeles,,,,,,,,,20
1341,Navio E,2023-01-18,Singapura,Combustível,"17,921.22",Combustível em Singapura,,,,,,,,,20
1342,Navio E,2023-01-18,Los Angeles,Taxas Portuárias,"4,464.69",Taxas portuárias em Los Angeles,,,,,,,,,20
1343,Navio E,2023-01-18,Xangai,Combustível,"12,523.93",Combustível em Xangai,,,,,,,,,20
1425,Navio E,2023-01-19,Los Angeles,Combustível,"5,227.52",Combustível em Los Angeles,,,,,,,,,20
1426,Navio E,2023-01-19,Los Angeles,Taxas Portuárias,"3,867.81",Taxas portuárias em Los Angeles,,,,,,,,,20
1427,Navio E,2023-01-19,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
1428,Navio E,2023-01-19,Xangai,Combustível,"8,868.08",Combustível em Xangai,,,,,,,,,20
1505,Navio E,2023-01-20,Hamburgo,Manuseio de Contêineres,"54,240.00",Manuseio de 678 contêineres (40'),,,,,678.0,40',,,20
1506,Navio E,2023-01-20,Los Angeles,Manutenção,"2,131.07",Manutenção e reparos,,,,,,,,,20
1572,Navio E,2023-01-21,Xangai,Taxas Portuárias,"1,240.65",Taxas portuárias em Xangai,,,,,,,,,20
1633,Navio E,2023-01-22,Roterdã,Manuseio de Contêineres,"32,250.00",Manuseio de 645 contêineres (20'),,,,,645.0,20',,,20
1703,Navio E,2023-01-23,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
1704,Navio E,2023-01-23,Los Angeles,Combustível,"18,426.15",Combustível em Los Angeles,,,,,,,,,20
1705,Navio E,2023-01-23,Roterdã,Combustível,"10,877.32",Combustível em Roterdã,,,,,,,,,20
1775,Navio E,2023-01-24,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
1851,Navio E,2023-01-25,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
1852,Navio E,2023-01-25,Singapura,Taxas Portuárias,"2,383.20",Taxas portuárias em Singapura,,,,,,,,,20
1921,Navio E,2023-01-26,Singapura,Taxas Portuárias,"1,288.55",Taxas portuárias em Singapura,,,,,,,,,20
1922,Navio E,2023-01-26,Hamburgo,Manutenção,"1,705.52",Manutenção e reparos,,,,,,,,,20
1994,Navio E,2023-01-27,Hamburgo,Manutenção,"2,892.03",Manutenção e reparos,,,,,,,,,20
1995,Navio E,2023-01-27,Roterdã,Manuseio de Contêineres,"128,960.00",Manuseio de 1612 contêineres (40'),,,,,1612.0,40',,,20
1996,Navio E,2023-01-27,Hamburgo,Taxas Portuárias,"4,768.33",Taxas portuárias em Hamburgo,,,,,,,,,20
1997,Navio E,2023-01-27,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
1998,Navio E,2023-01-27,Hamburgo,Manutenção,"1,967.59",Manutenção e reparos,,,,,,,,,20
2074,Navio E,2023-01-28,Los Angeles,Manutenção,689.95,Manutenção e reparos,,,,,,,,,20
2075,Navio E,2023-01-28,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
2152,Navio E,2023-01-29,Roterdã,Taxas Portuárias,"2,593.50",Taxas portuárias em Roterdã,,,,,,,,,20
2153,Navio E,2023-01-29,Hamburgo,Manuseio de Contêineres,"96,050.00",Manuseio de 1921 contêineres (20'),,,,,1921.0,20',,,20
2154,Navio E,2023-01-29,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,20
2155,Navio E,2023-01-29,Los Angeles,Manuseio de Contêineres,"216,600.00",Manuseio de 1805 contêineres (Reefer),,,,,1805.0,Reefer,,,20
2156,Navio E,2023-01-29,Roterdã,Manuseio de Contêineres,"67,920.00",Manuseio de 849 contêineres (40'),,,,,849.0,40',,,20
2234,Navio E,2023-01-30,Singapura,Taxas Portuárias,"1,804.80",Taxas portuárias em Singapura,,,,,,,,,20
2235,Navio E,2023-01-30,Los Angeles,Manutenção,"2,484.36",Manutenção e reparos,,,,,,,,,20
59,Ro-Ro A,2023-01-01,Singapura,Combustível,"21,716.84",Combustível em Singapura,,,,,,,,,21
138,Ro-Ro A,2023-01-02,Singapura,Manutenção,999.23,Manutenção e reparos,,,,,,,,,21
139,Ro-Ro A,2023-01-02,Xangai,Taxas Portuárias,"5,708.94",Taxas portuárias em Xangai,,,,,,,,,21
140,Ro-Ro A,2023-01-02,Xangai,Manutenção,"3,545.85",Manutenção e reparos,,,,,,,,,21
141,Ro-Ro A,2023-01-02,Xangai,Taxas Portuárias,"2,043.51",Taxas portuárias em Xangai,,,,,,,,,21
142,Ro-Ro A,2023-01-02,Xangai,Taxas Portuárias,"2,348.67",Taxas portuárias em Xangai,,,,,,,,,21
215,Ro-Ro A,2023-01-03,Singapura,Combustível,"16,240.98",Combustível em Singapura,,,,,,,,,21
216,Ro-Ro A,2023-01-03,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
217,Ro-Ro A,2023-01-03,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
297,Ro-Ro A,2023-01-04,Hamburgo,Combustível,"9,221.86",Combustível em Hamburgo,,,,,,,,,21
298,Ro-Ro A,2023-01-04,Singapura,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
380,Ro-Ro A,2023-01-05,Los Angeles,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
381,Ro-Ro A,2023-01-05,Los Angeles,Combustível,"17,526.87",Combustível em Los Angeles,,,,,,,,,21
453,Ro-Ro A,2023-01-06,Los Angeles,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
454,Ro-Ro A,2023-01-06,Hamburgo,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
455,Ro-Ro A,2023-01-06,Singapura,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
456,Ro-Ro A,2023-01-06,Xangai,Combustível,"13,395.70",Combustível em Xangai,,,,,,,,,21
457,Ro-Ro A,2023-01-06,Roterdã,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
521,Ro-Ro A,2023-01-07,Xangai,Combustível,"13,616.67",Combustível em Xangai,,,,,,,,,21
522,Ro-Ro A,2023-01-07,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
523,Ro-Ro A,2023-01-07,Los Angeles,Embarque e Desembarque,"14,160.00",Embarque e desembarque de 177 Carros,,,,,,,177.0,Carros,21
591,Ro-Ro A,2023-01-08,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
592,Ro-Ro A,2023-01-08,Roterdã,Combustível,"8,317.30",Combustível em Roterdã,,,,,,,,,21
674,Ro-Ro A,2023-01-09,Roterdã,Embarque e Desembarque,"40,000.00",Embarque e desembarque de 200 Caminhões,,,,,,,200.0,Caminhões,21
748,Ro-Ro A,2023-01-10,Hamburgo,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
749,Ro-Ro A,2023-01-10,Los Angeles,Taxas Portuárias,"5,041.52",Taxas portuárias em Los Angeles,,,,,,,,,21
750,Ro-Ro A,2023-01-10,Roterdã,Manutenção,"3,437.23",Manutenção e reparos,,,,,,,,,21
751,Ro-Ro A,2023-01-10,Los Angeles,Manutenção,"2,125.67",Manutenção e reparos,,,,,,,,,21
820,Ro-Ro A,2023-01-11,Los Angeles,Combustível,"18,768.85",Combustível em Los Angeles,,,,,,,,,21
885,Ro-Ro A,2023-01-12,Roterdã,Taxas Portuárias,"3,278.01",Taxas portuárias em Roterdã,,,,,,,,,21
886,Ro-Ro A,2023-01-12,Roterdã,Embarque e Desembarque,"50,640.00",Embarque e desembarque de 633 Carros,,,,,,,633.0,Carros,21
958,Ro-Ro A,2023-01-13,Xangai,Embarque e Desembarque,"24,600.00",Embarque e desembarque de 123 Caminhões,,,,,,,123.0,Caminhões,21
959,Ro-Ro A,2023-01-13,Hamburgo,Embarque e Desembarque,"39,120.00",Embarque e desembarque de 489 Carros,,,,,,,489.0,Carros,21
960,Ro-Ro A,2023-01-13,Los Angeles,Manutenção,"2,082.09",Manutenção e reparos,,,,,,,,,21
961,Ro-Ro A,2023-01-13,Los Angeles,Embarque e Desembarque,"67,120.00",Embarque e desembarque de 839 Carros,,,,,,,839.0,Carros,21
962,Ro-Ro A,2023-01-13,Roterdã,Embarque e Desembarque,"60,320.00",Embarque e desembarque de 754 Carros,,,,,,,754.0,Carros,21
1040,Ro-Ro A,2023-01-14,Singapura,Combustível,"15,218.96",Combustível em Singapura,,,,,,,,,21
1041,Ro-Ro A,2023-01-14,Hamburgo,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
1042,Ro-Ro A,2023-01-14,Xangai,Manutenção,"2,996.13",Manutenção e reparos,,,,,,,,,21
1043,Ro-Ro A,2023-01-14,Xangai,Manutenção,"3,768.64",Manutenção e reparos,,,,,,,,,21
1116,Ro-Ro A,2023-01-15,Singapura,Manutenção,"1,200.22",Manutenção e reparos,,,,,,,,,21
1117,Ro-Ro A,2023-01-15,Los Angeles,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
1183,Ro-Ro A,2023-01-16,Roterdã,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
1184,Ro-Ro A,2023-01-16,Los Angeles,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
1185,Ro-Ro A,2023-01-16,Hamburgo,Manutenção,"3,504.95",Manutenção e reparos,,,,,,,,,21
1267,Ro-Ro A,2023-01-17,Roterdã,Taxas Portuárias,"5,131.72",Taxas portuárias em Roterdã,,,,,,,,,21
1268,Ro-Ro A,2023-01-17,Xangai,Combustível,"8,267.61",Combustível em Xangai,,,,,,,,,21
1269,Ro-Ro A,2023-01-17,Hamburgo,Taxas Portuárias,"3,199.86",Taxas portuárias em Hamburgo,,,,,,,,,21
1344,Ro-Ro A,2023-01-18,Hamburgo,Taxas Portuárias,"4,325.20",Taxas portuárias em Hamburgo,,,,,,,,,21
1429,Ro-Ro A,2023-01-19,Roterdã,Embarque e Desembarque,"71,800.00",Embarque e desembarque de 359 Caminhões,,,,,,,359.0,Caminhões,21
1430,Ro-Ro A,2023-01-19,Singapura,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
1431,Ro-Ro A,2023-01-19,Singapura,Embarque e Desembarque,"78,000.00",Embarque e desembarque de 975 Carros,,,,,,,975.0,Carros,21
1432,Ro-Ro A,2023-01-19,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
1433,Ro-Ro A,2023-01-19,Los Angeles,Embarque e Desembarque,"19,600.00",Embarque e desembarque de 245 Carros,,,,,,,245.0,Carros,21
1507,Ro-Ro A,2023-01-20,Xangai,Combustível,"15,176.75",Combustível em Xangai,,,,,,,,,21
1508,Ro-Ro A,2023-01-20,Xangai,Taxas Portuárias,"2,255.44",Taxas portuárias em Xangai,,,,,,,,,21
1509,Ro-Ro A,2023-01-20,Los Angeles,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
1510,Ro-Ro A,2023-01-20,Los Angeles,Embarque e Desembarque,"69,720.00",Embarque e desembarque de 581 Outros,,,,,,,581.0,Outros,21
1573,Ro-Ro A,2023-01-21,Singapura,Embarque e Desembarque,"93,600.00",Embarque e desembarque de 468 Caminhões,,,,,,,468.0,Caminhões,21
1574,Ro-Ro A,2023-01-21,Roterdã,Combustível,"22,860.91",Combustível em Roterdã,,,,,,,,,21
1634,Ro-Ro A,2023-01-22,Los Angeles,Embarque e Desembarque,"93,840.00",Embarque e desembarque de 782 Outros,,,,,,,782.0,Outros,21
1635,Ro-Ro A,2023-01-22,Hamburgo,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
1636,Ro-Ro A,2023-01-22,Hamburgo,Embarque e Desembarque,"107,160.00",Embarque e desembarque de 893 Outros,,,,,,,893.0,Outros,21
1706,Ro-Ro A,2023-01-23,Roterdã,Taxas Portuárias,"4,375.87",Taxas portuárias em Roterdã,,,,,,,,,21
1707,Ro-Ro A,2023-01-23,Los Angeles,Manutenção,"2,597.92",Manutenção e reparos,,,,,,,,,21
1776,Ro-Ro A,2023-01-24,Roterdã,Combustível,"18,678.98",Combustível em Roterdã,,,,,,,,,21
1777,Ro-Ro A,2023-01-24,Los Angeles,Taxas Portuárias,"2,374.12",Taxas portuárias em Los Angeles,,,,,,,,,21
1778,Ro-Ro A,2023-01-24,Roterdã,Taxas Portuárias,"2,634.09",Taxas portuárias em Roterdã,,,,,,,,,21
1779,Ro-Ro A,2023-01-24,Singapura,Embarque e Desembarque,"99,600.00",Embarque e desembarque de 830 Outros,,,,,,,830.0,Outros,21
1853,Ro-Ro A,2023-01-25,Xangai,Embarque e Desembarque,"123,600.00",Embarque e desembarque de 618 Caminhões,,,,,,,618.0,Caminhões,21
1923,Ro-Ro A,2023-01-26,Roterdã,Combustível,"9,768.93",Combustível em Roterdã,,,,,,,,,21
1924,Ro-Ro A,2023-01-26,Los Angeles,Manutenção,"1,543.62",Manutenção e reparos,,,,,,,,,21
1999,Ro-Ro A,2023-01-27,Hamburgo,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
2076,Ro-Ro A,2023-01-28,Singapura,Manutenção,"3,107.71",Manutenção e reparos,,,,,,,,,21
2077,Ro-Ro A,2023-01-28,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
2078,Ro-Ro A,2023-01-28,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
2079,Ro-Ro A,2023-01-28,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
2080,Ro-Ro A,2023-01-28,Singapura,Taxas Portuárias,"3,262.10",Taxas portuárias em Singapura,,,,,,,,,21
2157,Ro-Ro A,2023-01-29,Singapura,Combustível,"13,966.99",Combustível em Singapura,,,,,,,,,21
2158,Ro-Ro A,2023-01-29,Hamburgo,Combustível,"7,914.73",Combustível em Hamburgo,,,,,,,,,21
2236,Ro-Ro A,2023-01-30,Singapura,Taxas Portuárias,"5,711.22",Taxas portuárias em Singapura,,,,,,,,,21
2237,Ro-Ro A,2023-01-30,Los Angeles,Seguros,"1,800.00",Seguro diário,,,,,,,,,21
60,Ro-Ro B,2023-01-01,Xangai,Seguros,"1,800.00",Seguro diário,,,,,,,,,22
61,Ro-Ro B,2023-01-01,Singapura,Embarque e Desembarque,"132,400.00",Embarque e desembarque de 662 Caminhões,,,,,,,662.0,Caminhões,22
62,Ro-Ro B,2023-01-01,Roterdã,Manutenção,"1,237.28",Manutenção e reparos,,,,,,,,,22
63,Ro-Ro B,2023-01-01,Singapura,Manutenção,"3,053.89",Manutenção e reparos,,,,,,,,,22
